Matrícula: 4992MBW
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
20/01/2024 		|		 18:56:34 		|		 86.0 		|		 60.0 		|		 200.0
20/01/2024 		|		 19:31:08 		|		 112.2 		|		 80.0 		|		 200.0
21/01/2024 		|		 08:05:41 		|		 169.5 		|		 120.0 		|		 500.0
21/01/2024 		|		 12:22:00 		|		 193.6 		|		 120.0 		|		 500.0
21/01/2024 		|		 17:51:46 		|		 34.7 		|		 20.0 		|		 100.0
21/01/2024 		|		 23:11:27 		|		 182.0 		|		 120.0 		|		 500.0
22/01/2024 		|		 14:08:34 		|		 48.3 		|		 40.0 		|		 100.0
22/01/2024 		|		 21:53:41 		|		 146.0 		|		 120.0 		|		 200.0
23/01/2024 		|		 08:08:34 		|		 56.9 		|		 40.0 		|		 100.0
24/01/2024 		|		 03:01:51 		|		 47.0 		|		 40.0 		|		 100.0
24/01/2024 		|		 08:41:41 		|		 58.0 		|		 30.0 		|		 200.0
24/01/2024 		|		 13:00:53 		|		 58.1 		|		 30.0 		|		 200.0
24/01/2024 		|		 16:54:10 		|		 43.0 		|		 30.0 		|		 100.0
24/01/2024 		|		 22:42:39 		|		 68.3 		|		 40.0 		|		 200.0
25/01/2024 		|		 11:53:12 		|		 45.6 		|		 30.0 		|		 100.0
26/01/2024 		|		 15:36:24 		|		 137.3 		|		 80.0 		|		 500.0
27/01/2024 		|		 09:32:05 		|		 50.6 		|		 30.0 		|		 200.0
27/01/2024 		|		 20:12:53 		|		 70.5 		|		 40.0 		|		 200.0
29/01/2024 		|		 20:54:39 		|		 51.1 		|		 30.0 		|		 200.0
29/01/2024 		|		 23:11:27 		|		 144.2 		|		 120.0 		|		 200.0
31/01/2024 		|		 03:03:17 		|		 36.3 		|		 20.0 		|		 100.0
31/01/2024 		|		 18:56:34 		|		 60.5 		|		 50.0 		|		 100.0
31/01/2024 		|		 21:52:15 		|		 95.4 		|		 80.0 		|		 100.0
01/02/2024 		|		 03:47:56 		|		 28.2 		|		 20.0 		|		 100.0
01/02/2024 		|		 06:17:41 		|		 129.3 		|		 90.0 		|		 200.0
01/02/2024 		|		 15:17:41 		|		 54.6 		|		 30.0 		|		 200.0

Matrícula: 5478HGF
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
01/01/2024 		|		 08:08:34 		|		 61.1 		|		 40.0 		|		 200.0
01/01/2024 		|		 16:52:44 		|		 53.7 		|		 30.0 		|		 200.0
01/01/2024 		|		 17:18:39 		|		 75.1 		|		 40.0 		|		 200.0
01/01/2024 		|		 23:37:22 		|		 29.2 		|		 20.0 		|		 100.0
03/01/2024 		|		 04:28:15 		|		 112.4 		|		 60.0 		|		 500.0
03/01/2024 		|		 06:01:51 		|		 161.6 		|		 90.0 		|		 500.0
03/01/2024 		|		 11:48:53 		|		 97.9 		|		 50.0 		|		 500.0
03/01/2024 		|		 21:45:03 		|		 92.1 		|		 80.0 		|		 100.0
04/01/2024 		|		 01:00:53 		|		 76.8 		|		 40.0 		|		 200.0
05/01/2024 		|		 01:05:12 		|		 181.9 		|		 120.0 		|		 500.0
08/01/2024 		|		 01:26:48 		|		 208.2 		|		 120.0 		|		 500.0
08/01/2024 		|		 20:50:20 		|		 85.6 		|		 60.0 		|		 200.0
09/01/2024 		|		 06:04:44 		|		 111.5 		|		 90.0 		|		 200.0
12/01/2024 		|		 08:30:10 		|		 72.6 		|		 50.0 		|		 200.0
12/01/2024 		|		 19:21:03 		|		 25.0 		|		 20.0 		|		 0.0
13/01/2024 		|		 04:05:12 		|		 199.8 		|		 120.0 		|		 500.0
13/01/2024 		|		 14:02:48 		|		 27.1 		|		 20.0 		|		 100.0
14/01/2024 		|		 02:22:58 		|		 92.2 		|		 50.0 		|		 500.0
14/01/2024 		|		 08:04:15 		|		 33.6 		|		 20.0 		|		 100.0
15/01/2024 		|		 03:39:17 		|		 55.2 		|		 40.0 		|		 100.0
15/01/2024 		|		 17:30:10 		|		 158.6 		|		 120.0 		|		 200.0
16/01/2024 		|		 17:02:48 		|		 60.6 		|		 50.0 		|		 100.0
16/01/2024 		|		 21:45:03 		|		 32.8 		|		 20.0 		|		 100.0
17/01/2024 		|		 05:35:56 		|		 58.9 		|		 50.0 		|		 100.0
18/01/2024 		|		 04:19:36 		|		 86.8 		|		 80.0 		|		 100.0
18/01/2024 		|		 18:45:03 		|		 86.2 		|		 50.0 		|		 200.0
19/01/2024 		|		 19:22:29 		|		 63.3 		|		 40.0 		|		 200.0
20/01/2024 		|		 22:13:51 		|		 161.1 		|		 90.0 		|		 500.0
22/01/2024 		|		 23:02:48 		|		 38.5 		|		 20.0 		|		 100.0
23/01/2024 		|		 15:56:34 		|		 126.8 		|		 90.0 		|		 200.0
25/01/2024 		|		 15:36:24 		|		 156.3 		|		 80.0 		|		 500.0
30/01/2024 		|		 06:19:08 		|		 102.0 		|		 60.0 		|		 500.0
30/01/2024 		|		 23:57:32 		|		 27.9 		|		 20.0 		|		 100.0
31/01/2024 		|		 13:58:29 		|		 59.1 		|		 40.0 		|		 100.0
31/01/2024 		|		 20:37:22 		|		 48.9 		|		 40.0 		|		 100.0
01/02/2024 		|		 01:39:46 		|		 62.5 		|		 40.0 		|		 200.0

Matrícula: 1513LPM
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
01/01/2024 		|		 11:05:41 		|		 116.0 		|		 60.0 		|		 500.0
03/01/2024 		|		 13:55:36 		|		 134.1 		|		 90.0 		|		 500.0
03/01/2024 		|		 18:23:27 		|		 134.5 		|		 120.0 		|		 100.0
04/01/2024 		|		 16:51:17 		|		 95.2 		|		 60.0 		|		 200.0
05/01/2024 		|		 13:54:10 		|		 95.2 		|		 60.0 		|		 200.0
05/01/2024 		|		 18:58:00 		|		 74.4 		|		 60.0 		|		 100.0
06/01/2024 		|		 06:06:10 		|		 53.0 		|		 40.0 		|		 100.0
08/01/2024 		|		 22:36:53 		|		 78.0 		|		 60.0 		|		 100.0
09/01/2024 		|		 03:16:15 		|		 51.9 		|		 40.0 		|		 100.0
09/01/2024 		|		 15:50:48 		|		 31.0 		|		 20.0 		|		 100.0
13/01/2024 		|		 22:29:41 		|		 46.6 		|		 30.0 		|		 100.0
16/01/2024 		|		 18:42:10 		|		 102.7 		|		 60.0 		|		 500.0
17/01/2024 		|		 15:27:46 		|		 97.9 		|		 80.0 		|		 100.0
17/01/2024 		|		 17:21:32 		|		 42.2 		|		 30.0 		|		 100.0
17/01/2024 		|		 22:05:12 		|		 51.1 		|		 30.0 		|		 200.0
19/01/2024 		|		 02:37:22 		|		 117.4 		|		 60.0 		|		 500.0
19/01/2024 		|		 07:45:32 		|		 86.7 		|		 50.0 		|		 200.0
20/01/2024 		|		 09:53:41 		|		 34.2 		|		 20.0 		|		 100.0
20/01/2024 		|		 16:28:15 		|		 74.2 		|		 60.0 		|		 100.0
21/01/2024 		|		 18:39:17 		|		 31.9 		|		 20.0 		|		 100.0
21/01/2024 		|		 20:02:48 		|		 166.2 		|		 120.0 		|		 500.0
22/01/2024 		|		 15:22:00 		|		 167.3 		|		 90.0 		|		 500.0
23/01/2024 		|		 21:47:56 		|		 144.9 		|		 90.0 		|		 500.0
24/01/2024 		|		 23:58:58 		|		 136.7 		|		 120.0 		|		 100.0
25/01/2024 		|		 04:15:17 		|		 61.3 		|		 50.0 		|		 100.0
25/01/2024 		|		 09:11:56 		|		 27.1 		|		 20.0 		|		 100.0
25/01/2024 		|		 20:46:00 		|		 53.3 		|		 30.0 		|		 200.0
26/01/2024 		|		 17:28:44 		|		 69.4 		|		 60.0 		|		 100.0
29/01/2024 		|		 03:47:56 		|		 115.2 		|		 60.0 		|		 500.0
29/01/2024 		|		 13:18:10 		|		 49.2 		|		 40.0 		|		 100.0
29/01/2024 		|		 18:03:17 		|		 155.4 		|		 80.0 		|		 500.0
29/01/2024 		|		 20:02:48 		|		 53.8 		|		 30.0 		|		 200.0
31/01/2024 		|		 05:56:05 		|		 164.9 		|		 90.0 		|		 500.0
31/01/2024 		|		 23:58:58 		|		 68.3 		|		 50.0 		|		 100.0

Matrícula: M4415XR
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
01/01/2024 		|		 19:09:32 		|		 68.9 		|		 50.0 		|		 100.0
02/01/2024 		|		 16:55:36 		|		 92.2 		|		 50.0 		|		 500.0
03/01/2024 		|		 22:26:48 		|		 50.8 		|		 40.0 		|		 100.0
05/01/2024 		|		 04:19:36 		|		 53.5 		|		 40.0 		|		 100.0
05/01/2024 		|		 05:38:48 		|		 120.0 		|		 80.0 		|		 200.0
05/01/2024 		|		 12:30:39 		|		 75.6 		|		 50.0 		|		 200.0
07/01/2024 		|		 01:12:24 		|		 83.0 		|		 50.0 		|		 200.0
07/01/2024 		|		 05:17:12 		|		 177.5 		|		 120.0 		|		 500.0
08/01/2024 		|		 00:17:41 		|		 98.5 		|		 60.0 		|		 200.0
08/01/2024 		|		 11:53:12 		|		 53.7 		|		 40.0 		|		 100.0
09/01/2024 		|		 20:10:00 		|		 78.6 		|		 40.0 		|		 200.0
10/01/2024 		|		 09:37:51 		|		 46.7 		|		 30.0 		|		 100.0
10/01/2024 		|		 13:22:29 		|		 75.6 		|		 40.0 		|		 200.0
13/01/2024 		|		 03:27:46 		|		 38.1 		|		 30.0 		|		 100.0
13/01/2024 		|		 11:57:32 		|		 88.0 		|		 60.0 		|		 200.0
13/01/2024 		|		 19:52:44 		|		 76.0 		|		 60.0 		|		 100.0
14/01/2024 		|		 13:15:17 		|		 35.6 		|		 20.0 		|		 100.0
14/01/2024 		|		 14:38:48 		|		 107.0 		|		 80.0 		|		 200.0
14/01/2024 		|		 16:08:05 		|		 41.1 		|		 30.0 		|		 100.0
15/01/2024 		|		 01:03:46 		|		 96.5 		|		 50.0 		|		 500.0
15/01/2024 		|		 16:03:46 		|		 101.1 		|		 60.0 		|		 500.0
16/01/2024 		|		 04:31:08 		|		 205.8 		|		 120.0 		|		 500.0
17/01/2024 		|		 14:25:51 		|		 95.9 		|		 60.0 		|		 200.0
18/01/2024 		|		 10:09:32 		|		 93.4 		|		 80.0 		|		 100.0
18/01/2024 		|		 16:52:44 		|		 46.4 		|		 40.0 		|		 100.0
19/01/2024 		|		 08:38:48 		|		 29.6 		|		 20.0 		|		 100.0
19/01/2024 		|		 18:07:36 		|		 60.8 		|		 50.0 		|		 100.0
20/01/2024 		|		 14:34:29 		|		 60.8 		|		 40.0 		|		 200.0
20/01/2024 		|		 17:48:53 		|		 57.5 		|		 30.0 		|		 200.0
20/01/2024 		|		 23:21:32 		|		 57.2 		|		 40.0 		|		 100.0
23/01/2024 		|		 01:52:44 		|		 129.2 		|		 80.0 		|		 500.0
23/01/2024 		|		 06:01:51 		|		 86.6 		|		 50.0 		|		 200.0
23/01/2024 		|		 10:09:32 		|		 120.6 		|		 90.0 		|		 200.0
23/01/2024 		|		 18:37:51 		|		 149.3 		|		 120.0 		|		 200.0
25/01/2024 		|		 14:11:27 		|		 59.4 		|		 50.0 		|		 100.0
26/01/2024 		|		 07:05:12 		|		 132.0 		|		 80.0 		|		 500.0
27/01/2024 		|		 04:09:32 		|		 69.0 		|		 40.0 		|		 200.0
27/01/2024 		|		 18:55:08 		|		 206.6 		|		 120.0 		|		 500.0
28/01/2024 		|		 16:10:58 		|		 232.3 		|		 120.0 		|		 500.0
28/01/2024 		|		 20:02:48 		|		 94.9 		|		 80.0 		|		 100.0
29/01/2024 		|		 06:53:41 		|		 35.0 		|		 20.0 		|		 100.0
30/01/2024 		|		 13:59:56 		|		 154.4 		|		 90.0 		|		 500.0
30/01/2024 		|		 19:46:58 		|		 148.9 		|		 120.0 		|		 200.0

Matrícula: 8890KXN
Fecha de infracción | Hora de infracción | Velocidad Registrada | Velocidad Permitida | Importe de Multa
01/01/2024 		|		 19:57:03 		|		 112.3 		|		 80.0 		|		 200.0
02/01/2024 		|		 05:11:27 		|		 72.4 		|		 40.0 		|		 200.0
02/01/2024 		|		 16:34:00 		|		 144.7 		|		 80.0 		|		 500.0
04/01/2024 		|		 15:33:32 		|		 96.8 		|		 50.0 		|		 500.0
04/01/2024 		|		 23:54:39 		|		 65.2 		|		 40.0 		|		 200.0
06/01/2024 		|		 10:08:05 		|		 80.4 		|		 50.0 		|		 200.0
06/01/2024 		|		 15:43:36 		|		 31.2 		|		 20.0 		|		 100.0
06/01/2024 		|		 16:45:32 		|		 137.7 		|		 120.0 		|		 100.0
07/01/2024 		|		 23:37:22 		|		 159.6 		|		 90.0 		|		 500.0
08/01/2024 		|		 03:20:34 		|		 158.2 		|		 80.0 		|		 500.0
09/01/2024 		|		 13:57:03 		|		 37.0 		|		 30.0 		|		 100.0
10/01/2024 		|		 07:35:27 		|		 60.8 		|		 50.0 		|		 100.0
10/01/2024 		|		 16:34:00 		|		 94.3 		|		 60.0 		|		 200.0
11/01/2024 		|		 04:21:03 		|		 107.7 		|		 90.0 		|		 100.0
11/01/2024 		|		 12:19:08 		|		 209.0 		|		 120.0 		|		 500.0
12/01/2024 		|		 20:05:41 		|		 83.2 		|		 60.0 		|		 200.0
14/01/2024 		|		 05:21:32 		|		 152.7 		|		 90.0 		|		 500.0
16/01/2024 		|		 05:46:00 		|		 72.8 		|		 40.0 		|		 200.0
16/01/2024 		|		 15:47:56 		|		 197.0 		|		 120.0 		|		 500.0
20/01/2024 		|		 04:52:44 		|		 142.3 		|		 80.0 		|		 500.0
20/01/2024 		|		 08:12:53 		|		 140.7 		|		 80.0 		|		 500.0
20/01/2024 		|		 20:41:41 		|		 158.3 		|		 90.0 		|		 500.0
